product_id,product_name,brand,category,price,sku,supplier_id
643,"Nike Laptop 15""",Nike,Electronics,1438.84,XMOE545V,121
644,Mattel Smartphone 128GB,Mattel,Electronics,810.48,62C1JLOP,205
645,Apple Cotton T-Shirt,Apple,Clothing,102.25,HWBQH5T2,57
646,Loreal Fluoride Toothpaste,Loreal,Health & Beauty,10.81,T8AN2LM1,33
647,Apple Classic Board Game,Apple,Toys,42.59,HFT4I26L,111
648,KitchenAid Daily Shampoo 12oz,KitchenAid,Health & Beauty,6.62,A7DORFKI,127
649,"Maybelline 55"" 4K Smart TV",Maybelline,Electronics,1238.19,NO355CSZ,213
650,Samsung Wireless Headphones,Samsung,Electronics,233.78,VO342P0K,235
651,Coca-Cola Sliced Bread 20oz,Coca-Cola,Grocery,19.42,UNPIOKKZ,260
652,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,19.87,081ZQUA1,229
653,LG Men's Crew Socks 10-Pack,LG,Clothing,132.14,L39DG5RI,73
654,Loreal Upright Vacuum,Loreal,Home & Kitchen,166.55,41CRO04B,290
655,Procter & Gamble Daily Shampoo 12oz,Procter & Gamble,Health & Beauty,17.07,HURR8IQR,285
656,Great Value Action Figure Set,Great Value,Toys,48.31,CEASEH5E,218
657,Nike Upright Vacuum,Nike,Home & Kitchen,59.16,5PAE9Z5J,166
658,Pepsi Matte Lipstick,Pepsi,Health & Beauty,11.37,SHWZSJQ7,70
659,Kelloggs Cereal Box 18oz,Kelloggs,Grocery,1.19,OFC9LGYT,170
660,"Apple Laptop 15""",Apple,Electronics,932.24,CW5MAGK6,219
661,Mattel Fluoride Toothpaste,Mattel,Health & Beauty,33.1,OJTXCF0K,135
662,Coca-Cola Matte Lipstick,Coca-Cola,Health & Beauty,40.86,V1L1VJ35,243
663,Nike Whole Milk 1 Gallon,Nike,Grocery,15.88,9D2FF5L6,27
664,Kelloggs Cereal Box 18oz,Kelloggs,Grocery,9.08,QK1IO1ZM,268
665,Kelloggs Men's Crew Socks 10-Pack,Kelloggs,Clothing,177.82,4884Z4UR,129
666,Coca-Cola Fashion Doll,Coca-Cola,Toys,68.69,G541MPW5,98
667,Pepsi Non-Stick Cookware Set,Pepsi,Home & Kitchen,281.29,9HMHVL66,258
668,Loreal Smartphone 128GB,Loreal,Electronics,146.94,JRBZJW83,242
669,Hasbro Moisturizing Lotion,Hasbro,Health & Beauty,12.82,0XTDNWZZ,91
670,Great Value Cereal Box 18oz,Great Value,Grocery,16.85,EPZL4J4X,9
671,Sony Women's Slim Jeans,Sony,Clothing,182.09,V7S7O4YC,257
672,Maybelline Whole Milk 1 Gallon,Maybelline,Grocery,4.28,BVYOW47L,288
673,Coca-Cola Cotton T-Shirt,Coca-Cola,Clothing,98.59,4D7D7GDL,11
674,Samsung 12-Pack Soda,Samsung,Grocery,13.12,Q57LY750,68
675,Apple Running Shoes,Apple,Clothing,144.12,GFLIG5GK,226
676,Great Value Running Shoes,Great Value,Clothing,77.48,N1S3YG8V,80
677,IKEA Matte Lipstick,IKEA,Health & Beauty,49.72,PXYKM8T0,138
678,Kelloggs Wireless Headphones,Kelloggs,Electronics,461.5,QBEXGFVN,194
679,IKEA Action Figure Set,IKEA,Toys,39.01,DM6FRM6G,184
680,Nike Running Shoes,Nike,Clothing,113.89,1PWVZ0RI,192
681,Sony Moisturizing Lotion,Sony,Health & Beauty,35.54,K8516SP1,296
682,IKEA 12-Speed Blender,IKEA,Home & Kitchen,65.93,FKVZS8UF,171
683,Great Value Smartphone 128GB,Great Value,Electronics,1210.01,FMOQXHGL,95
684,Levis Cereal Box 18oz,Levis,Grocery,2.71,IY4NRMQY,109
685,Old Navy Upright Vacuum,Old Navy,Home & Kitchen,217.74,1DE1E163,218
686,Old Navy Daily Shampoo 12oz,Old Navy,Health & Beauty,20.61,Y8A5GINS,1
687,Loreal Moisturizing Lotion,Loreal,Health & Beauty,46.16,XEGHPMXP,146
688,Old Navy Running Shoes,Old Navy,Clothing,16.62,8PFY4QCY,52
689,Old Navy Action Figure Set,Old Navy,Toys,24.48,ESYAXYPB,218
690,Coca-Cola Running Shoes,Coca-Cola,Clothing,105.39,2Z48EGP1,41
691,Samsung Sliced Bread 20oz,Samsung,Grocery,19.02,ZJSW5PQB,251
692,Pepsi 12-Speed Blender,Pepsi,Home & Kitchen,268.97,YJMK3TGM,9
693,Sony Bath Towel Set,Sony,Home & Kitchen,198.08,VMB0IDD0,253
694,Maybelline Bath Towel Set,Maybelline,Home & Kitchen,292.12,YI340SQC,191
695,"Hanes 55"" 4K Smart TV",Hanes,Electronics,634.68,9C70PA8J,41
696,Coca-Cola Non-Stick Cookware Set,Coca-Cola,Home & Kitchen,179.85,9WT2YBUH,224
697,Nike Cotton T-Shirt,Nike,Clothing,105.3,BOGKAH2X,141
698,Hasbro Cotton T-Shirt,Hasbro,Clothing,28.46,IZHW0VQP,169
699,Old Navy Moisturizing Lotion,Old Navy,Health & Beauty,46.84,AMMPQ0HZ,200
700,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,135.53,UCR9C0TK,162
701,Hasbro 12-Speed Blender,Hasbro,Home & Kitchen,63.65,VWUO11K0,121
702,Adidas Non-Stick Cookware Set,Adidas,Home & Kitchen,125.96,8EOHDK51,206
703,Procter & Gamble Fluoride Toothpaste,Procter & Gamble,Health & Beauty,38.81,PVLND581,163
704,Adidas Moisturizing Lotion,Adidas,Health & Beauty,15.13,O1K7F5OA,172
705,Nike 12-Speed Blender,Nike,Home & Kitchen,127.34,X9OWWEW9,293
706,Procter & Gamble Action Figure Set,Procter & Gamble,Toys,39.25,IUQDN05X,283
707,Levis Matte Lipstick,Levis,Health & Beauty,25.6,0IQZHECB,296
708,Hasbro Non-Stick Cookware Set,Hasbro,Home & Kitchen,211.43,PIGQX245,82
709,Hasbro Whole Milk 1 Gallon,Hasbro,Grocery,1.13,BY595CPJ,276
710,"Loreal 55"" 4K Smart TV",Loreal,Electronics,713.93,3C330BO7,226
711,Coca-Cola 12-Speed Blender,Coca-Cola,Home & Kitchen,60.88,J31EGOM6,248
712,Maybelline Whole Milk 1 Gallon,Maybelline,Grocery,7.27,YQZ11MYL,231
713,Maybelline 1000-Piece Puzzle,Maybelline,Toys,63.5,1FKHNNK8,82
714,Mattel Moisturizing Lotion,Mattel,Health & Beauty,37.09,YF2EV4JI,109
715,Mattel Matte Lipstick,Mattel,Health & Beauty,31.29,JZ09OWGM,80
716,Kelloggs Fluoride Toothpaste,Kelloggs,Health & Beauty,28.55,N7X5RRNY,34
717,KitchenAid Cotton T-Shirt,KitchenAid,Clothing,49.22,FV0EHRUW,7
718,Kelloggs Classic Board Game,Kelloggs,Toys,76.72,NBW8SJ84,276
719,"Apple Laptop 15""",Apple,Electronics,893.38,IJ0YXIYQ,21
720,Maybelline Fluoride Toothpaste,Maybelline,Health & Beauty,9.11,G3C6SCIV,298
721,Hasbro 12-Speed Blender,Hasbro,Home & Kitchen,170.34,2LWHEDHT,111
722,LG Fluoride Toothpaste,LG,Health & Beauty,30.62,U5E51H3W,234
723,"Maybelline Laptop 15""",Maybelline,Electronics,941.9,RGSS8K5I,141
724,Adidas 1000-Piece Puzzle,Adidas,Toys,66.33,E1GA6SRG,222
725,Mattel Action Figure Set,Mattel,Toys,93.28,PWTG21HS,164
726,LG Daily Shampoo 12oz,LG,Health & Beauty,35.81,7HYLGOGF,81
727,Kelloggs Running Shoes,Kelloggs,Clothing,134.16,22J7Q4KF,171
728,Pepsi 1000-Piece Puzzle,Pepsi,Toys,50.47,POP1O8M2,234
729,Samsung Women's Slim Jeans,Samsung,Clothing,49.64,ZKNL2LUH,111
730,Kelloggs Moisturizing Lotion,Kelloggs,Health & Beauty,43.54,DILRZQ8B,200
731,LG Classic Board Game,LG,Toys,35.21,VNDXJN7D,69
732,Great Value 1000-Piece Puzzle,Great Value,Toys,97.95,035VUUPL,280
733,Maybelline 1000-Piece Puzzle,Maybelline,Toys,72.06,F15Z08N1,110
734,Sony Cereal Box 18oz,Sony,Grocery,5.33,NH8JV7FX,219
735,LG 12-Speed Blender,LG,Home & Kitchen,252.87,C9NU985L,276
736,Mattel Bath Towel Set,Mattel,Home & Kitchen,197.62,0U92T24D,240
737,Levis Daily Shampoo 12oz,Levis,Health & Beauty,39.52,PJQ50XCX,174
738,Kelloggs Upright Vacuum,Kelloggs,Home & Kitchen,269.03,OKWOALF4,300
739,Sony Fashion Doll,Sony,Toys,68.83,H376ZUGF,158
740,Coca-Cola Whole Milk 1 Gallon,Coca-Cola,Grocery,11.14,8BEMC57X,104
741,Nike Running Shoes,Nike,Clothing,198.29,I71A57E8,14
742,Levis Upright Vacuum,Levis,Home & Kitchen,33.78,PH1VE8SU,265
743,Nike Wireless Headphones,Nike,Electronics,268.5,RV0LG92M,131
744,Coca-Cola Moisturizing Lotion,Coca-Cola,Health & Beauty,5.73,NP8DMLC8,154
745,Great Value Cereal Box 18oz,Great Value,Grocery,17.64,A806B4GA,266
746,Hanes Cereal Box 18oz,Hanes,Grocery,15.48,C25XNOFG,266
747,Nike Sliced Bread 20oz,Nike,Grocery,17.7,DFRLW6JL,14
748,Samsung Running Shoes,Samsung,Clothing,16.5,56BNVSFA,115
749,"Procter & Gamble 55"" 4K Smart TV",Procter & Gamble,Electronics,257.37,R94TEVWL,241
750,Hanes Cotton T-Shirt,Hanes,Clothing,134.71,NWZR04HH,67
751,KitchenAid Whole Milk 1 Gallon,KitchenAid,Grocery,15.12,ZKWIJ0KZ,237
752,IKEA 1000-Piece Puzzle,IKEA,Toys,78.39,EPXU7B6N,25
753,Nike Whole Milk 1 Gallon,Nike,Grocery,3.72,B2FLURMW,296
754,Hasbro Non-Stick Cookware Set,Hasbro,Home & Kitchen,146.89,JP0XSM9G,175
755,Adidas Upright Vacuum,Adidas,Home & Kitchen,205.71,YMSCNX8E,117
756,Coca-Cola 12-Speed Blender,Coca-Cola,Home & Kitchen,174.13,K5LP9C5S,204
757,Levis Matte Lipstick,Levis,Health & Beauty,42.8,HA0MVF4S,273
758,Adidas Women's Slim Jeans,Adidas,Clothing,141.8,9GFYW4I7,78
759,Loreal Moisturizing Lotion,Loreal,Health & Beauty,43.62,K88K686Q,70
760,Mattel Action Figure Set,Mattel,Toys,16.74,ZYH0VC1F,247
761,KitchenAid Cereal Box 18oz,KitchenAid,Grocery,15.94,XOG4C8J6,64
762,IKEA Classic Board Game,IKEA,Toys,28.52,FJLWSS1V,119
763,Hasbro 1000-Piece Puzzle,Hasbro,Toys,84.0,TVF51Z58,21
764,Maybelline 12-Speed Blender,Maybelline,Home & Kitchen,195.53,PGZ5RKSD,186
765,LG Cereal Box 18oz,LG,Grocery,9.01,W5K0JJSP,129
766,Great Value Men's Crew Socks 10-Pack,Great Value,Clothing,29.21,3IRVXD2Z,288
767,IKEA Moisturizing Lotion,IKEA,Health & Beauty,32.3,5YBD4XDD,123
768,IKEA Running Shoes,IKEA,Clothing,164.9,ZBXPQ5BO,222
769,Samsung Classic Board Game,Samsung,Toys,61.02,A8D7204J,177
770,KitchenAid Cotton T-Shirt,KitchenAid,Clothing,94.74,BQ9J2H1T,165
771,Old Navy 1000-Piece Puzzle,Old Navy,Toys,80.29,GRDMT28L,157
772,"Great Value Laptop 15""",Great Value,Electronics,538.09,RGNJZM36,82
773,Sony Whole Milk 1 Gallon,Sony,Grocery,3.12,U6ZU1TOZ,102
774,"Great Value Laptop 15""",Great Value,Electronics,1293.09,FMMEN405,151
775,IKEA Daily Shampoo 12oz,IKEA,Health & Beauty,19.57,I3IF9AIZ,113
776,KitchenAid Cereal Box 18oz,KitchenAid,Grocery,13.31,HAIAW4OT,291
777,Procter & Gamble 12-Pack Soda,Procter & Gamble,Grocery,17.11,UW590Z92,135
778,Pepsi Bath Towel Set,Pepsi,Home & Kitchen,272.01,7LM8E49I,276
779,Hanes Daily Shampoo 12oz,Hanes,Health & Beauty,49.15,2SRL3VZZ,284
780,Hasbro Sliced Bread 20oz,Hasbro,Grocery,11.91,BWRP8GUU,30
781,LG Women's Slim Jeans,LG,Clothing,22.12,M8JJ6AVP,69
782,Levis Upright Vacuum,Levis,Home & Kitchen,106.75,ZKI2SO19,162
783,"Loreal 55"" 4K Smart TV",Loreal,Electronics,1096.96,ME9WT00I,92
784,Samsung Cereal Box 18oz,Samsung,Grocery,14.84,LDOZY2NR,176
785,Coca-Cola Sliced Bread 20oz,Coca-Cola,Grocery,7.75,Z5RGOI9W,174
786,Coca-Cola Bath Towel Set,Coca-Cola,Home & Kitchen,25.71,V9CNG8TA,197
787,Samsung Cotton T-Shirt,Samsung,Clothing,173.28,8GWGHM56,192
788,Nike Moisturizing Lotion,Nike,Health & Beauty,36.79,5GF3BBT8,62
789,Mattel Men's Crew Socks 10-Pack,Mattel,Clothing,76.32,GS6RV977,281
790,Hasbro 12-Speed Blender,Hasbro,Home & Kitchen,207.24,CIF8R2BC,246
791,IKEA Action Figure Set,IKEA,Toys,86.3,DX6UZS1X,145
792,Hanes Running Shoes,Hanes,Clothing,155.07,KWONRRLR,200
793,LG Cotton T-Shirt,LG,Clothing,156.46,ZSB8LV6T,161
794,Apple Action Figure Set,Apple,Toys,14.25,KG8B350S,92
795,Pepsi Daily Shampoo 12oz,Pepsi,Health & Beauty,45.98,D86ZCHHX,8
796,Old Navy Wireless Headphones,Old Navy,Electronics,1360.45,EK6X6LGO,117
797,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,39.63,VWJ7YZ6L,140
798,Samsung Upright Vacuum,Samsung,Home & Kitchen,250.6,N4G2JAYB,230
799,KitchenAid Whole Milk 1 Gallon,KitchenAid,Grocery,13.11,E6RGL7JY,204
800,Adidas Cotton T-Shirt,Adidas,Clothing,64.09,UDE358TR,66
801,Apple Moisturizing Lotion,Apple,Health & Beauty,26.55,EBNDYCPN,74
802,Loreal 12-Speed Blender,Loreal,Home & Kitchen,205.61,S910BAF4,129
803,Pepsi Cereal Box 18oz,Pepsi,Grocery,4.81,XOFKCGGX,225
804,"Hasbro 55"" 4K Smart TV",Hasbro,Electronics,1280.79,VKFTLECS,9
805,Nike Fluoride Toothpaste,Nike,Health & Beauty,21.67,FDINU31E,115
806,Apple Action Figure Set,Apple,Toys,11.78,3RUNYN6I,252
807,Maybelline Fluoride Toothpaste,Maybelline,Health & Beauty,49.11,WR6Q5IK0,199
808,Nike Cotton T-Shirt,Nike,Clothing,150.6,PKBO549E,181
809,Old Navy Cereal Box 18oz,Old Navy,Grocery,17.79,QQ8QMXET,126
810,Levis 12-Pack Soda,Levis,Grocery,19.01,02NQ52NL,202
811,LG Whole Milk 1 Gallon,LG,Grocery,11.31,Q685OHM6,197
812,Procter & Gamble Matte Lipstick,Procter & Gamble,Health & Beauty,47.44,AHUG9Y1X,295
813,Hanes Cereal Box 18oz,Hanes,Grocery,7.01,I01RV1TW,19
814,Coca-Cola Action Figure Set,Coca-Cola,Toys,17.72,A5B4L6HF,110
815,Great Value Cotton T-Shirt,Great Value,Clothing,128.41,L6QMGK2F,78
816,Procter & Gamble Whole Milk 1 Gallon,Procter & Gamble,Grocery,11.11,WFTQ9Y69,76
817,Coca-Cola 12-Speed Blender,Coca-Cola,Home & Kitchen,57.97,NNGAY37V,94
818,Samsung Upright Vacuum,Samsung,Home & Kitchen,285.05,U595CEKO,77
819,Levis Smartphone 128GB,Levis,Electronics,509.29,22M9RWV9,187
820,Levis Cotton T-Shirt,Levis,Clothing,196.59,6ALGXZJ9,173
821,"Maybelline Laptop 15""",Maybelline,Electronics,1023.17,LB57AUKH,241
822,Old Navy 12-Speed Blender,Old Navy,Home & Kitchen,214.68,JNNS9PZE,178
823,Maybelline Classic Board Game,Maybelline,Toys,53.99,J67DXLSE,66
824,"KitchenAid 55"" 4K Smart TV",KitchenAid,Electronics,347.95,CUIDC00M,37
825,IKEA Cereal Box 18oz,IKEA,Grocery,12.99,LXWCE77G,47
826,Procter & Gamble Wireless Headphones,Procter & Gamble,Electronics,394.31,ZNWG3ZRZ,241
827,IKEA Men's Crew Socks 10-Pack,IKEA,Clothing,94.08,SC9J5UGE,39
828,Nike Sliced Bread 20oz,Nike,Grocery,15.37,IO4KOXHJ,177
829,KitchenAid Action Figure Set,KitchenAid,Toys,68.94,8J1CCM0W,221
830,"Hasbro 55"" 4K Smart TV",Hasbro,Electronics,1468.03,YL16ZV8U,164
831,Pepsi Upright Vacuum,Pepsi,Home & Kitchen,123.72,KRT0IGYO,237
832,Old Navy Running Shoes,Old Navy,Clothing,175.05,QF0N852N,77
833,Pepsi 12-Speed Blender,Pepsi,Home & Kitchen,141.63,36F8HARJ,102
834,"LG Laptop 15""",LG,Electronics,321.64,34JGVRP4,250
835,Apple 1000-Piece Puzzle,Apple,Toys,96.53,CLRKI72O,7
836,Nike Cotton T-Shirt,Nike,Clothing,129.79,YPEEK035,190
837,LG Daily Shampoo 12oz,LG,Health & Beauty,5.8,NI8Y66W6,244
838,Adidas Cotton T-Shirt,Adidas,Clothing,119.67,LGELW8IV,122
839,LG Cereal Box 18oz,LG,Grocery,17.92,L5NFLTQ6,137
840,"Hasbro Laptop 15""",Hasbro,Electronics,1188.41,2JF4CIWL,248
841,Hanes Fluoride Toothpaste,Hanes,Health & Beauty,48.05,RL5H3G7V,152
842,Apple Classic Board Game,Apple,Toys,57.12,SINZ4KHK,15
843,Procter & Gamble Action Figure Set,Procter & Gamble,Toys,43.18,19QNFPL7,234
844,Levis Running Shoes,Levis,Clothing,64.1,VLABLRF3,193
845,Samsung Moisturizing Lotion,Samsung,Health & Beauty,34.08,OL4BKUU5,29
846,Hanes Fashion Doll,Hanes,Toys,15.75,CFS7I19M,212
847,Great Value Running Shoes,Great Value,Clothing,86.11,CO2ZTDHF,134
848,KitchenAid Whole Milk 1 Gallon,KitchenAid,Grocery,13.25,UB4IBHIF,71
849,Sony Fluoride Toothpaste,Sony,Health & Beauty,22.44,WOSKAZOC,103
850,Apple Matte Lipstick,Apple,Health & Beauty,15.33,RMC5S3OF,4
851,Loreal 1000-Piece Puzzle,Loreal,Toys,33.91,NN41JH6O,147
852,Samsung Upright Vacuum,Samsung,Home & Kitchen,188.94,XSOGB205,103
853,Mattel Matte Lipstick,Mattel,Health & Beauty,44.9,3MBWU5JS,159
854,Levis Wireless Headphones,Levis,Electronics,1304.5,H8NL9VFR,288
855,Mattel Matte Lipstick,Mattel,Health & Beauty,8.5,DABBAJAQ,291
856,Coca-Cola Whole Milk 1 Gallon,Coca-Cola,Grocery,7.99,X80NKXKB,62
857,Hanes Cotton T-Shirt,Hanes,Clothing,96.82,796EW825,244
858,Samsung Whole Milk 1 Gallon,Samsung,Grocery,2.64,I5UUJZR0,79
859,Great Value Cereal Box 18oz,Great Value,Grocery,13.88,BR3O9UBC,144
860,Mattel Fashion Doll,Mattel,Toys,28.24,JY8GY39B,289
861,Adidas Upright Vacuum,Adidas,Home & Kitchen,241.75,Z0KDN3TN,191
862,Adidas Classic Board Game,Adidas,Toys,38.86,XOUN91FY,254
863,Adidas Fashion Doll,Adidas,Toys,42.43,PV5LMQ15,85
864,Sony Wireless Headphones,Sony,Electronics,938.31,T3F2F3HY,42
865,Coca-Cola 12-Speed Blender,Coca-Cola,Home & Kitchen,165.48,UJT70Y2R,167
866,Pepsi Fashion Doll,Pepsi,Toys,57.08,3HMO1DXQ,97
867,Samsung Action Figure Set,Samsung,Toys,54.57,6ZL1KHW8,98
868,"Samsung 55"" 4K Smart TV",Samsung,Electronics,514.1,H3YCQE8X,6
869,Loreal 1000-Piece Puzzle,Loreal,Toys,40.89,NKW7WVY9,256
870,Pepsi Men's Crew Socks 10-Pack,Pepsi,Clothing,58.6,R211PV58,252
871,"Old Navy 55"" 4K Smart TV",Old Navy,Electronics,1447.88,1DJDI3WD,195
872,Sony Classic Board Game,Sony,Toys,64.32,QLTZQWDY,15
873,Hasbro Daily Shampoo 12oz,Hasbro,Health & Beauty,27.59,QZN7XBVZ,252
874,Hasbro Sliced Bread 20oz,Hasbro,Grocery,17.22,BVPY8CRI,199
875,Nike Fashion Doll,Nike,Toys,13.95,GMY4IQZ6,52
876,Hanes 12-Pack Soda,Hanes,Grocery,15.07,8UPNZASY,279
877,"Procter & Gamble Laptop 15""",Procter & Gamble,Electronics,146.95,PZCD5XRS,125
878,Coca-Cola Whole Milk 1 Gallon,Coca-Cola,Grocery,4.08,UXQ9NJC2,95
879,Procter & Gamble Daily Shampoo 12oz,Procter & Gamble,Health & Beauty,30.18,IFEZAC2E,137
880,Kelloggs Daily Shampoo 12oz,Kelloggs,Health & Beauty,18.65,3LIRHXRH,89
881,Adidas 12-Speed Blender,Adidas,Home & Kitchen,60.91,ES5CS9UI,212
882,Pepsi Classic Board Game,Pepsi,Toys,84.52,O1BLOG0N,231
883,KitchenAid Matte Lipstick,KitchenAid,Health & Beauty,26.57,8SO5WISR,39
884,Loreal 12-Speed Blender,Loreal,Home & Kitchen,136.85,UZ11BJKX,175
885,Adidas Cotton T-Shirt,Adidas,Clothing,184.67,4QR14VUY,294
886,LG Sliced Bread 20oz,LG,Grocery,2.73,RMSWJJJK,263
887,Sony Sliced Bread 20oz,Sony,Grocery,18.24,UML3SOJP,97
888,Hanes Fluoride Toothpaste,Hanes,Health & Beauty,13.55,YZTHQSE0,150
889,KitchenAid Classic Board Game,KitchenAid,Toys,63.83,WM53NOZ7,236
890,Sony Matte Lipstick,Sony,Health & Beauty,16.46,CENTOC3J,254
891,Adidas Bath Towel Set,Adidas,Home & Kitchen,163.11,PJ9WRDPL,72
892,Coca-Cola Sliced Bread 20oz,Coca-Cola,Grocery,15.44,9BCDTED0,217
893,Apple Whole Milk 1 Gallon,Apple,Grocery,1.19,MWJPIWUJ,283
894,KitchenAid Women's Slim Jeans,KitchenAid,Clothing,14.36,V1G8NTAF,293
895,Loreal 1000-Piece Puzzle,Loreal,Toys,82.86,EIOIV67K,2
896,Mattel Cereal Box 18oz,Mattel,Grocery,12.01,VNHDCZP0,197
897,Old Navy Daily Shampoo 12oz,Old Navy,Health & Beauty,29.36,J5R2SLRW,227
898,Levis Fluoride Toothpaste,Levis,Health & Beauty,11.5,C4YGOHMJ,149
899,Old Navy Cereal Box 18oz,Old Navy,Grocery,19.25,YUXCZAUM,11
900,Procter & Gamble Upright Vacuum,Procter & Gamble,Home & Kitchen,274.57,DJIN9RG4,265
901,Kelloggs Matte Lipstick,Kelloggs,Health & Beauty,43.07,9N1D6DZB,41
902,Maybelline Moisturizing Lotion,Maybelline,Health & Beauty,11.71,FP5GOFC5,27
903,Nike Fluoride Toothpaste,Nike,Health & Beauty,29.66,76I3HZCD,92
904,Coca-Cola Moisturizing Lotion,Coca-Cola,Health & Beauty,29.9,NGTG2LGJ,11
905,Kelloggs Daily Shampoo 12oz,Kelloggs,Health & Beauty,22.72,GQ4IVN2Q,233
906,Coca-Cola 12-Pack Soda,Coca-Cola,Grocery,4.08,VB9EKTR1,282
907,Old Navy Moisturizing Lotion,Old Navy,Health & Beauty,48.29,7MVZ01SO,258
908,Hanes 12-Speed Blender,Hanes,Home & Kitchen,77.93,VNKVONNL,102
909,"Levis Laptop 15""",Levis,Electronics,1185.1,1QV1F2OF,117
910,Maybelline Upright Vacuum,Maybelline,Home & Kitchen,131.79,ZNHE8IFX,52
911,Pepsi Men's Crew Socks 10-Pack,Pepsi,Clothing,76.61,655CK3TB,246
912,Pepsi Smartphone 128GB,Pepsi,Electronics,370.87,7F9FZJAH,267
913,Samsung Running Shoes,Samsung,Clothing,86.65,2QWKBSEP,250
914,Kelloggs 12-Speed Blender,Kelloggs,Home & Kitchen,206.57,T0S9F3LZ,137
915,Hanes 12-Pack Soda,Hanes,Grocery,2.77,NOBK8HUP,78
916,Adidas Bath Towel Set,Adidas,Home & Kitchen,297.32,H9FB02H6,85
917,LG Action Figure Set,LG,Toys,17.2,Q6W948JU,170
918,Sony Classic Board Game,Sony,Toys,70.1,4VY32I3P,140
919,Kelloggs Cotton T-Shirt,Kelloggs,Clothing,104.79,0O8K5DFI,113
920,Hasbro 12-Pack Soda,Hasbro,Grocery,18.59,ZSOOUKIW,34
921,Apple Running Shoes,Apple,Clothing,87.13,PO9MNLR9,203
922,Levis Moisturizing Lotion,Levis,Health & Beauty,24.35,II2MVV4D,43
923,Samsung Classic Board Game,Samsung,Toys,58.63,RD83X9AG,69
924,Pepsi Cotton T-Shirt,Pepsi,Clothing,136.55,DFLD9CBA,99
925,Old Navy Cereal Box 18oz,Old Navy,Grocery,3.04,VWS3KCVJ,264
926,LG Wireless Headphones,LG,Electronics,1064.64,B4XZ3MSK,206
927,KitchenAid Bath Towel Set,KitchenAid,Home & Kitchen,206.55,HQZBC5F9,65
928,Great Value Sliced Bread 20oz,Great Value,Grocery,15.64,YUZPEX7T,155
929,Levis Fashion Doll,Levis,Toys,69.06,NOMB42O3,238
930,Old Navy 1000-Piece Puzzle,Old Navy,Toys,50.47,30ZX815G,85
931,Procter & Gamble Men's Crew Socks 10-Pack,Procter & Gamble,Clothing,102.51,9F5IV86Z,214
932,Samsung Smartphone 128GB,Samsung,Electronics,1095.91,2NAR3SHL,259
933,Kelloggs Running Shoes,Kelloggs,Clothing,179.02,9WWP82QZ,281
934,Adidas Running Shoes,Adidas,Clothing,18.46,LOW2R576,293
935,Sony 12-Pack Soda,Sony,Grocery,9.54,KXBI6JJT,21
936,Hasbro 12-Pack Soda,Hasbro,Grocery,8.54,P82J3TPS,157
937,Apple Moisturizing Lotion,Apple,Health & Beauty,49.5,HXKEI9UL,280
938,Levis Action Figure Set,Levis,Toys,71.66,CX8AE0JX,132
939,Nike Upright Vacuum,Nike,Home & Kitchen,77.15,FD7LTTC9,63
940,"KitchenAid 55"" 4K Smart TV",KitchenAid,Electronics,1190.13,278EQE12,239
941,Coca-Cola Moisturizing Lotion,Coca-Cola,Health & Beauty,35.06,KC2MNG80,45
942,Nike Wireless Headphones,Nike,Electronics,578.94,SYG91MMO,222
943,"Kelloggs Laptop 15""",Kelloggs,Electronics,397.3,GW10C9IX,254
944,Hasbro Moisturizing Lotion,Hasbro,Health & Beauty,19.5,N6BGUAXN,174
945,Samsung Bath Towel Set,Samsung,Home & Kitchen,261.36,D4VUEER9,175
946,"Loreal 55"" 4K Smart TV",Loreal,Electronics,1200.6,WITPBD7X,71
947,Maybelline Fashion Doll,Maybelline,Toys,99.94,K499NR0O,14
948,Sony Women's Slim Jeans,Sony,Clothing,145.24,57V4NDJM,64
949,IKEA 12-Pack Soda,IKEA,Grocery,12.06,CBL116CZ,296
950,Adidas 1000-Piece Puzzle,Adidas,Toys,91.57,XDO7L5DL,27
951,Great Value Whole Milk 1 Gallon,Great Value,Grocery,19.03,VDRQNTJV,288
952,Great Value Sliced Bread 20oz,Great Value,Grocery,4.2,XU5WAHZG,261
953,Procter & Gamble Whole Milk 1 Gallon,Procter & Gamble,Grocery,13.95,5U04RIPW,199
954,Kelloggs Sliced Bread 20oz,Kelloggs,Grocery,7.54,OV6KI4EP,255
955,"Coca-Cola Laptop 15""",Coca-Cola,Electronics,927.03,0YU3U8IZ,119
956,Apple Whole Milk 1 Gallon,Apple,Grocery,14.0,EH8UXZ3A,55
957,Levis Running Shoes,Levis,Clothing,37.43,025LOXYP,104
958,Hanes Classic Board Game,Hanes,Toys,45.03,GX8IRJBA,238
959,Apple Whole Milk 1 Gallon,Apple,Grocery,15.22,SHDKKG1R,272
960,"IKEA Laptop 15""",IKEA,Electronics,586.98,XQYJROFH,69
961,"KitchenAid Laptop 15""",KitchenAid,Electronics,638.41,9TXFJNJD,265
962,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,21.96,8D6JI874,295
963,Nike Moisturizing Lotion,Nike,Health & Beauty,48.99,A8LYTUAG,56
964,Mattel Fashion Doll,Mattel,Toys,32.61,2VWY8UMN,101
